Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"XMD8-85","106","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","3.8461391625110655",".95285715214959499","8",".064935625661287119","1.0227369936796968","GDSC1"
"XMD8-85","106","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","4.5588541418630646",".97526278338150174","8",".029225844543866213","1.6316329300822479","GDSC1"
"XMD8-85","106","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","4.4323265409999726",".95641304247459424","8",".023967813995167404","1.523536223488053","GDSC1"
"XMD8-85","106","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5270274362504743",".94806709722200555","8",".07269028670212474",".75010931079426035","GDSC1"
"XMD8-85","106","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","2.989972725601199",".89779554502062853","8",".084790903246274307",".29128574118511624","GDSC1"
"XMD8-85","106","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","2.3910850303931896",".90034883110409281","8",".075701369175452199","-.22036378848408725","GDSC1"
"XMD8-85","106","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","3.1692290503129588",".95381569950810063","8",".027579228031330914",".44443033734708354","GDSC1"
"XMD8-85","106","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5536478440240398",".86004147332016201","8",".14980737441667105","-.081481009957408812","GDSC1"
"XMD8-85","106","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","3.9292134027032279",".90403617984989282","8",".052364266010606279","1.093710059685308","GDSC1"
"XMD8-85","106","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7055322100059693",".83574771264501813","8",".085813932847638483","-.80605419575266224","GDSC1"
"XMD8-85","106","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","2.4871536934109106",".90630317694715767","8",".070442150206872389","-.13828915806127673","GDSC1"
"XMD8-85","106","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","1.4288221424863055",".78843404858745902","8",".17395682725771261","-1.042456741729159","GDSC1"
"XMD8-85","106","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9971855851104323",".8439746388518341","8",".17751143339478187","-.55688508876874809","GDSC1"
"Seliciclib","110","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","4.160847524476095",".93816972672088572","16",".084851776290053443",".20990757937233245","GDSC1"
"Seliciclib","110","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","5.6914611404024402",".98261067715782469","16",".036202196633007999","1.8311883863792364","GDSC1"
"Seliciclib","110","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","4.6646313620522273",".94154762829190775","16",".035439261478320966",".74353347832145755","GDSC1"
"Seliciclib","110","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3592872241382152",".90278324170161306","16",".11619194514236235","-.63913382276493291","GDSC1"
"Seliciclib","110","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","4.3854644653981252",".9333415778172629","16",".065346590625786835",".44782989461653144","GDSC1"
"Seliciclib","110","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2383516695609544",".91152540929293724","16",".1582727610154864","-.76723309712176313","GDSC1"
"Seliciclib","110","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1872245008803217",".98748203984856109","16",".045439565779978937","1.2970828633781859","GDSC1"
"Seliciclib","110","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","4.4337213299734861",".92783092706006332","16",".032973419176480896",".49894529534750792","GDSC1"
"Seliciclib","110","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","5.7271142310133243",".94383584445842295","16",".1147815701799263","1.8689534179433396","GDSC1"
"Seliciclib","110","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2533905135384242",".91015726464855984","16",".07672881261002526","-.7513034145117683","GDSC1"
"Seliciclib","110","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","4.6844047323079065",".97395306920673774","16",".025701078352339625",".76447814087496024","GDSC1"
"Seliciclib","110","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","5.7363287746174345",".98321579277424531","16",".030538909049960608","1.878713792825168","GDSC1"
"Seliciclib","110","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","2.961332584764846",".86740332775453255","16",".10129035239257457","-1.060661641518144","GDSC1"
"Salubrinal","111","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","3.8871012569665662",".92521469037504622","16",".048779991163414888",".29021702779487241","GDSC1"
"Salubrinal","111","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","5.4033755261087473",".97807559016844881","16",".02607862772599771","1.6950165382358637","GDSC1"
"Salubrinal","111","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3643007293090816",".87390367231839972","16",".14929427697013198","-.1941478000321035","GDSC1"
"Salubrinal","111","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","2.9899947747672604",".87559316121262154","16",".083739866581180086","-.54093520676754803","GDSC1"
"Salubrinal","111","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3621095766747349",".87709498149181209","16",".086089883086811397","-.19617786161837131","GDSC1"
"Salubrinal","111","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5689727389021932",".85548929454467171","16",".1326225456322018","-.93100418169167198","GDSC1"
"Salubrinal","111","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8747610300386173",".98279517673580741","16",".021605514680207195","1.2052651783374675","GDSC1"
"Salubrinal","111","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","5.7719419855935774",".96844570934813756","16",".070178429993573876","2.0364864110591876","GDSC1"
"Salubrinal","111","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","3.7952067207920077",".86050208466073608","16",".045028043205838218",".20507847334109591","GDSC1"
"Salubrinal","111","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","3.8641829020693335",".94506000901831855","16",".091917134885076163",".26898360426790069","GDSC1"
"Salubrinal","111","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","3.4854421744349677",".92631136474071685","16",".049001753453894216","-.081912536089230867","GDSC1"
"Salubrinal","111","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","5.6446518623489972",".98192480642968571","16",".02630692553126102","1.9185545128155248","GDSC1"
"Salubrinal","111","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5897081522785714",".91172766864632693","16",".18246029963550245",".014687925721158778","GDSC1"
"Lapatinib","119","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4652402783469936",".3052491911287476","2",".045714393424599147","-5.4374995109313105","GDSC1"
"Lapatinib","119","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5668749513879257",".98196469623663196","2",".024328745938066113",".93527517436861607","GDSC1"
"Lapatinib","119","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","3.6432208560634969",".97053361320713427","2",".04457272410717928","1.0044627847458627","GDSC1"
"Lapatinib","119","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0981369181665182",".97567810382650788","2",".15972957289968073",".51048664708174663","GDSC1"
"Lapatinib","119","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","2.3458420556694111",".93499325143450118","2",".078825399042602037","-.1712720413041765","GDSC1"
"Lapatinib","119","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9194462520874764",".95294738457609096","2",".13416642130556636","-.55768840312586754","GDSC1"
"Lapatinib","119","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","2.1520657144504036",".96746419050575017","2",".057229517812683033","-.346879653180167","GDSC1"
"Lapatinib","119","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","2.0034012146285818",".91146411854835629","2",".058312182493462809","-.48160517034194916","GDSC1"
"Lapatinib","119","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.1085213176101998",".61078979262029498","2",".11895568380100346","-3.3017496771055734","GDSC1"
"Lapatinib","119","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","2.3639851474085187",".9667180848253667","2",".0952931540580534","-.15483007015171887","GDSC1"
"Lapatinib","119","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","1.5969423225927466",".93697151156841163","2",".086356702711878675","-.84995393215236514","GDSC1"
"Lapatinib","119","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","3.7553444872436073",".98450350433510159","2",".030522768281259993","1.1060735540613489","GDSC1"
"Lapatinib","119","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","2.8814245938606446",".96749027860822245","2",".072407926112444385",".31409356061904958","GDSC1"
"GSK269962A","127","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","3.6686399582206599",".9775075512875","2.5",".044853057419004833","1.2239901938121049","GDSC1"
"GSK269962A","127","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2138801121721872",".97143502930420778","2.5",".030663188110415747",".8996926764470301","GDSC1"
"GSK269962A","127","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","4.5646922273123502",".9815741817131578","2.5",".029057319136943673","1.8629813642524333","GDSC1"
"GSK269962A","127","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0395398408309826",".96944531648764976","2.5",".023219926464843117",".77536745806202845","GDSC1"
"GSK269962A","127","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7065469245954543",".89038704128037471","2.5",".042491228647225161","-.17521403490983695","GDSC1"
"GSK269962A","127","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7501576072507574",".93426671136342843","2.5",".094159772975026007","-.14411446391956215","GDSC1"
"GSK269962A","127","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","2.817850643646608",".978951808383272","2.5",".035400287113447872",".61727685947851552","GDSC1"
"GSK269962A","127","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1120057842259374",".97218390366452634","2.5",".081660656349806945","1.5401624282505464","GDSC1"
"GSK269962A","127","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","4.508734615243787",".95934585501121461","2.5",".044994230233536422","1.8230769733322667","GDSC1"
"GSK269962A","127","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","1.3937989457589541",".90992986853772528","2.5",".16350449492753835","-.39824030686176132","GDSC1"
"GSK269962A","127","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","2.670429692631656",".96993510367233493","2.5",".026901778739243661",".51214829802533179","GDSC1"
"GSK269962A","127","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","4.2516128687474053",".98759615358679165","2.5",".048890661711969749","1.639718779389038","GDSC1"
"GSK269962A","127","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","-.99038733048343919",".62582564079566649","2.5",".21578248643246289","-2.0984469039034814","GDSC1"
"Doxorubicin","133","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.0437173389682677",".45754235147775191","1.024",".13288749414530432","-.7722908683388473","GDSC1"
"Doxorubicin","133","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.6659009660461446",".5128656386985786","1.024",".063753632433192195","-.54395405207428194","GDSC1"
"Doxorubicin","133","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","-.4791826250449388",".80068636286725003","1.024",".033455035410218971",".7776093841256273","GDSC1"
"Doxorubicin","133","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.2539965528710009",".57182156014343632","1.024",".16037361073200565","-.2950158136853307","GDSC1"
"Doxorubicin","133","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.4444256276834886",".54513977254480839","1.024",".03408344231206549","-.41010338474687608","GDSC1"
"Doxorubicin","133","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.2593414145748294",".68243245849583523","1.024",".078024347424202639",".30611321045717982","GDSC1"
"Doxorubicin","133","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","-.78344412049490531",".74862050435991057","1.024",".04132156893254995",".59372613776017369","GDSC1"
"Doxorubicin","133","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.540316070225054",".68080936120209978","1.024",".099049913077440488",".13630358091148223","GDSC1"
"Doxorubicin","133","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.5455962250223232",".27185969344167016","1.024",".095828634591539938","-1.6799652515430972","GDSC1"
"Doxorubicin","133","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.2429813206498297",".42471716508629842","1.024",".13366600976060969","-.89271789700747251","GDSC1"
"Doxorubicin","133","NCI-H2347","687820","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.8949279657282427",".62427536105012571","1.024",".067407727539583545","-.078009394999254328","GDSC1"
"Doxorubicin","133","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4291126895612036",".69238878647338598","1.024",".071574308698165473",".2035103716131493","GDSC1"
"Doxorubicin","133","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.5767913294189686",".37546572362368791","1.024",".14512143221156604","-1.0944590604464186","GDSC1"
"Doxorubicin","133","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4661472676259026",".3876091226186531","1.024",".090235954943670482","-1.0275902992728099","GDSC1"
"Doxorubicin","133","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9086651713552509",".47539755797073302","1.024",".034792666131111948","-.69067084286488245","GDSC1"
"Doxorubicin","133","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.6877376544781812",".64782693255527046","1.024",".10888451980869469",".047207984188954985","GDSC1"
"Doxorubicin","133","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9728150666819602",".46540891274666452","1.024",".076157536621061658","-.72944042489574157","GDSC1"
"Doxorubicin","133","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.1849785703519622",".72406774047786682","1.024",".079551548119901935",".35105508252826462","GDSC1"
"Doxorubicin","133","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.3976445096563914",".54810606136504691","1.024",".23229685608016254","-.38183078377675878","GDSC1"
"Doxorubicin","133","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","-.84484706019876565",".80132618763537555","1.024",".11148239860722778",".5566167037437858","GDSC1"
"Doxorubicin","133","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.7729435040595098",".49631815587749506","1.024",".10576010641810582","-.60864619907101514","GDSC1"
"Doxorubicin","133","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","2.9280555361061311",".96798221139241702","1.024",".017821195131382278","2.8368052520948828","GDSC1"
"Doxorubicin","133","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.378343557702387",".5520795490477749","1.024",".10094699760979063","-.37016607510898192","GDSC1"
"Doxorubicin","133","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.1025974971863319",".44402399288645367","1.024",".16133010674172679","-.80787563605201862","GDSC1"
"Doxorubicin","133","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","-.69258668400241397",".77895937961777384","1.024",".1549709923557761",".64863666909104234","GDSC1"
"Doxorubicin","133","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4131916667815501",".70578422054173262","1.024",".050197168825964339",".21313238885148389","GDSC1"
"Doxorubicin","133","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.156812412825083",".74617729187009607","1.024",".068768663963078999",".36807756010474452","GDSC1"
"Doxorubicin","133","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.0865393272527277",".44846525276781957","1.024",".14085173379411986","-.79817073266385774","GDSC1"
"Doxorubicin","133","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4294742728077017",".68513523243845909","1.024",".10743127011020367",".20329184543684464","GDSC1"
"Doxorubicin","133","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","3.659682565005137",".9790972641415483","1.024",".03460722087369722","3.2789708077584447","GDSC1"
"Doxorubicin","133","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.2218137487496423",".67076103214661975","1.024",".28054364629251161",".3287934020806646","GDSC1"
"Doxorubicin","133","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.2460687030434663",".4220709700485803","1.024",".071850984412299909","-.89458378508665204","GDSC1"
"Doxorubicin","133","ABC-1","906791","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.6149506182932276",".51973816265271111","1.024",".11480726652477759","-.51316173859274972","GDSC1"
"Doxorubicin","133","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.8305809204772829",".62352766033837959","1.024",".149187312349296","-.039120663589870416","GDSC1"
"Doxorubicin","133","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.7178820929326797",".21198770269395806","1.024",".10539998708452288","-1.7840878078573439","GDSC1"
"Doxorubicin","133","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3307041031420508",".42524857692816165","1.024",".065180250401041001","-.94573397122686964","GDSC1"
"Doxorubicin","133","NCI-H1793","908463","LUAD","lung","lung_NSCLC_adenocarcinoma",".063657676497061083",".81775610877744431","1.024",".10239986258057041","1.1056799365888104","GDSC1"
"Doxorubicin","133","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3085563472892257",".41662056462746999","1.024",".041247330504366291","-.93234877031636976","GDSC1"
"Doxorubicin","133","NCI-H1573","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","1.3980231717945364",".9537401447448588","1.024",".095694594627339952","1.9121160541477442","GDSC1"
"Doxorubicin","133","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma",".36597217079012057",".88173932345025663","1.024",".096495194595251965","1.2883864948134267","GDSC1"
"Doxorubicin","133","NCI-H1755","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","-.34145818473003758",".82800447251009035","1.024",".046147631626622394",".86084442230065583","GDSC1"
"Doxorubicin","133","NCI-H1993","908476","LUAD","lung","lung_NSCLC_adenocarcinoma",".5679880653021101",".87707764226664442","1.024",".094081424385977358","1.4104766674307312","GDSC1"
"Doxorubicin","133","SK-LU-1","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.0210359144507191",".32173360760293579","1.024",".08884839765558919","-1.3629423805428496","GDSC1"
"Doxorubicin","133","NCI-H838","910399","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.0609238667572833",".74516930869752085","1.024",".14453056312768092",".42602868899844265","GDSC1"
"Doxorubicin","133","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.8729272117806186",".32771075918840875","1.024",".12636065448117059","-1.2734315174555668","GDSC1"
"Doxorubicin","133","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","-.77499192770439429",".77980697052478187","1.024",".07846974957857572",".59883429857732651","GDSC1"
"Doxorubicin","133","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.7773065235920389",".49580858945345185","1.024",".073096431695904449","-.6112830302428689","GDSC1"
"Doxorubicin","133","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.154062674378503",".43390214269579419","1.024",".077099347704874879","-.83897909146255023","GDSC1"
"Doxorubicin","133","HCC-827","1240146","LUAD","lung","lung_NSCLC_adenocarcinoma","-.040243342746559919",".83761197638460283","1.024",".17019927422828127","1.0428863954904155","GDSC1"
"Doxorubicin","133","NCI-H1944","1240185","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.2445587969175196",".57800520755922213","1.024",".078873158362532378","-.28931201866333983","GDSC1"
"Doxorubicin","133","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.0492457867333465",".738077203164764","1.024",".10695096882579398",".4330864445745839","GDSC1"
"Doxorubicin","133","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3655545485462137",".40604251884115672","1.024",".10805047909470961","-.9667961599495084","GDSC1"
"Doxorubicin","133","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","-.6799548682483445",".77065662042029737","1.024",".11982958497158937",".65627082366887834","GDSC1"
"Doxorubicin","133","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.1674250516476663",".58497425119017965","1.024",".079554010351845561","-.242695526939434","GDSC1"
"Doxorubicin","133","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.2099194323625251",".43194618616658842","1.024",".2845289582606691","-.87273663930593315","GDSC1"
"Doxorubicin","133","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","-.65712946895456248",".80613764654501541","1.024",".045874621563281953",".6700655646548227","GDSC1"
"Doxorubicin","133","NCI-H1568","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.4885034937341262",".53741532352585286","1.024",".079302525267786292","-.43674225040507009","GDSC1"
"Doxorubicin","133","NCI-H1781","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.1646777823578205",".43436364279386563","1.024",".12056229073590401","-.8453944300609163","GDSC1"
"Doxorubicin","133","RERF-LC-KJ","1298537","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.3369796436040344",".5621702312657838","1.024",".05581649747367317","-.34516741139197665","GDSC1"
"Etoposide","134","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","-.45411778729076058",".43475419757584499","16",".11199275463687682","-1.0300773802845931","GDSC1"
"Etoposide","134","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","1.2765049902795622",".69179515226404698","16",".047736744298777424","-.14546308414969197","GDSC1"
"Etoposide","134","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","2.2207293027892456",".79547799376510753","16",".1627535337014587",".3371806995966905","GDSC1"
"Etoposide","134","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","2.6048535277315419",".8328611022639687","16",".099286610716232446",".53352723176978056","GDSC1"
"Etoposide","134","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma",".58614977079833952",".58649168170831478","16",".065487140119767862","-.49834073286630937","GDSC1"
"Etoposide","134","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","3.4271161628331637",".86089769143393147","16",".1180840658293326",".95382984861713882","GDSC1"
"Etoposide","134","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","6.3816529298547193",".98107545668354668","16",".035876585973671112","2.4640523514278398","GDSC1"
"Etoposide","134","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","1.6176454674592857",".73646262271939411","16",".12629005758753087",".02891214482258642","GDSC1"
"Etoposide","134","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma",".92368695860570815",".62236307860048168","16",".094571344500038138","-.32580733871396278","GDSC1"
"Etoposide","134","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","-.27537711998979159",".4579082981701369","16",".14267148139365196","-.93871342064856311","GDSC1"
"Etoposide","134","NCI-H2347","687820","LUAD","lung","lung_NSCLC_adenocarcinoma","2.2158127274945247",".7969999073315539","16",".036553288493178217",".33466757377279494","GDSC1"
"Etoposide","134","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma",".99519474532680208",".64723215055931782","16",".061066724992593059","-.28925586647039653","GDSC1"
"Etoposide","134","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.3114981506304872",".30669374049122777","16",".074642655471524585","-1.4683305550755039","GDSC1"
"Etoposide","134","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","1.413013601896123",".71506539705029537","16",".10709468685458118","-.075686197501365376","GDSC1"
"Etoposide","134","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma",".62355153869605173",".595341436904129","16",".049476665026647666","-.47922267952051534","GDSC1"
"Etoposide","134","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","1.2762103228878452",".67610651692101831","16",".11519044406055615","-.14561370448746633","GDSC1"
"Etoposide","134","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","-.18333730054465278",".47167213177910416","16",".06412145306579016","-.89166692319684659","GDSC1"
"Etoposide","134","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","1.3572605118732748",".69680824887130166","16",".045373940083575634","-.10418459768834869","GDSC1"
"Etoposide","134","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","-.52520746337792579",".42826427768777653","16",".18766087063956358","-1.0664151337161034","GDSC1"
"Etoposide","134","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","2.6507238846384462",".88815215831931082","16",".12510073093702784",".55697403601537476","GDSC1"
"Etoposide","134","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","-.19933102969182431",".46953386714518863","16",".091436284083198885","-.89984217758241547","GDSC1"
"Etoposide","134","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","6.3014324338073653",".97875457008174505","16",".026383695277704122","2.4230473452726846","GDSC1"
"Etoposide","134","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma",".77474789235485664",".60795903136540264","16",".095317088810190187","-.40193809867279079","GDSC1"
"Etoposide","134","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma",".67972727387155085",".60688596640456716","16",".093449793532566702","-.4505082426852961","GDSC1"
"Etoposide","134","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","1.6912128712201704",".7357284536745119","16",".14172740271012121",".066516398008120745","GDSC1"
"Etoposide","134","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","2.1088440106205115",".80738290310351557","16",".059552441376375616",".27999011464515811","GDSC1"
"Etoposide","134","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","2.4611010563934324",".85264830659168256","16",".040619373835362793",".46004761917104536","GDSC1"
"Etoposide","134","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","1.644629415668394",".73849999932311261","16",".11359955832556044",".042705090726981247","GDSC1"
"Etoposide","134","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","-.050410739005137567",".49268766616723225","16",".094788824249076323","-.82372101482333171","GDSC1"
